City,Latitude,Longitude
Palermo,38.390425,13.541551
Vicenza,45.56987,11.470748
Brindisi,40.719861,18.0768
Pisa,43.835663,10.12915
Arezzo,43.604274,12.075651
Messina,38.333213,15.670279
Palermo,37.988545,13.343399
Cremona,45.374193,9.815157
Udine,46.317363,12.963866
Pisa,43.962256,10.61342
Venezia,45.390897,12.321227
Perugia,43.001484,12.107437
Perugia,43.289045,12.161495
Padova,45.436761,11.839355
La Spezia,44.073114,9.703232
Siena,43.060305,11.220377
Bologna,44.563343,11.163792
Pavia,44.980225,9.371764
Ancona,43.506081,13.65227
Savona,44.014042,8.611296
Bari,40.895733,16.588226
Terni,42.605398,12.833223
Genoa,44.177148,9.207394
Trieste,45.579109,13.604751
Milano,45.59386,9.24871
Campobasso,41.375532,14.658708
Taranto,40.503609,17.045195
Udine,46.257251,13.23787
Palermo,38.217312,13.638765
Modena,44.366438,10.636735
Pordenone,46.089952,12.842934
Torino,45.329097,7.530171
Campobasso,41.835137,14.941489
Brindisi,40.869217,17.797647
Trieste,45.78695,13.905073
Savona,44.157554,8.325889
Siena,43.515962,11.31929
Padova,45.671129,11.878404
Reggio Calabria,38.394826,15.661235
Palermo,37.901862,13.240605
Imperia,43.711397,7.748372
Palermo,38.069534,13.234839
Firenze,44.005489,11.282573
Savona,44.331615,8.531994
Siena,43.02688,11.055263
La Spezia,43.859969,10.101664
Catania,37.560017,15.266578
Modena,44.839652,11.074486
Lucca,43.606453,10.596936
Parma,44.54609,10.097292
Novara,45.681945,8.765972
Messina,38.337167,15.756239
Brindisi,40.680441,17.901459
Parma,44.773936,10.533633
Taranto,40.671052,17.477748
Modena,44.720383,10.988243
Napoli,41.007358,14.431079
Campobasso,41.787646,14.43503
Cagliari,39.488271,9.368524
Varese,45.854593,8.563468
Pavia,45.142739,8.885649
Imperia,43.749201,7.934909
Novara,45.200964,8.725171
Napoli,41.146287,14.430857
Parma,45.034103,10.590119
Torino,45.213141,7.764031
Trieste,45.740163,13.555805
Torino,45.168732,7.583108
Bolzano,46.618999,11.088287
Perugia,43.342952,12.178354
Palermo,38.408605,13.09893
Campobasso,41.43365,14.915875
Taranto,40.712779,17.28007
Varese,46.073308,8.80979
Parma,44.899785,10.043771
Napoli,41.001277,14.348573
Trento,46.3315,11.125891
Foggia,41.297237,15.550621
Brindisi,40.591726,17.71425
Bolzano,46.401334,11.16641
Modena,44.58477,10.885653
Campobasso,41.732941,14.6096
Savona,44.155418,8.443946
Bologna,44.496878,11.16139
Trapani,37.728113,12.763499
Lucca,43.804298,10.217679
Trapani,38.3098,12.333459
Imperia,43.621704,7.794437
Pavia,45.124573,8.953163
Novara,45.353275,8.907897
Mantova,45.242944,10.861953
Treviso,45.741943,12.121092
Ancona,43.491111,13.628922
Arezzo,43.412319,12118
Venezia,45.734479,12.504532
Taranto,40.247107,17.201713
Pordenone,45.681953,12.540036
Padova,45.328746,12.072303
Messina,38.138658,15.701265
Taranto,40.75649,17.007493
Ravenna,44.450099,12.292341
Verona,45.60869,10.761873
Palermo,38.286642,13.500048
Treviso,45.621219,12.179056
Potenza,40.68581,15.585173
Udine,46.140636,13.0104
Lecce,40.058443,17.931324
Venezia,45.681291,12.329602
Ancona,43.617078,13.433844
La Spezia,43.956461,10.045924
Pisa,43.691831,10.106723
Mantova,45.355829,11.079478
Bolzano,46.328907,11.194029
Trieste,45.806822,13.692946
Bologna,44.656209,11.446797
Trento,46.309221,11.368304
Modena,44.391871,10.947882
Messina,38.348754,15.77855
Novara,45.166136,8.411711
Taranto,40.754725,17.045395
Torino,44.972298,7.502964
Perugia,42.887286,12.45929
Lucca,44.038679,10.304268
Terni,42.394171,12.442364
Firenze,43.774529,11.068581
Padova,45.180821,11.57989
Bologna,44.72719,11.190158
Ravenna,44.439174,12.059627
Pordenone,46.222259,12.625104
Potenza,40.648392,16.001855
Vicenza,45.684516,11.768799
Venezia,45.643786,12.487496
Mantova,44.979484,10.953583
Napoli,41.056762,14.409651
Treviso,45.386606,12.277452
Foggia,41.533169,15.739306
Varese,45.537745,8.67648
Napoli,40.591741,14.228487
Foggia,41.632926,15.371233
Firenze,43.981413,10.964845
Varese,45.915925,9.085032
Pisa,43.973668,10.117467
Perugia,43.041135,12.205492
Savona,44.524256,8.67272
Verona,45.57432,10.907068
Trieste,45.718947,13.632934
Trieste,45.477045,13.727457
Bari,40.970229,16.604065
Vicenza,45.663908,11.462178
Torino,45.107298,7.646294
Lecce,40.245592,18.432706
Foggia,41.549088,15.44522
La Spezia,44.250852,9.980742
Torino,45.178748,7.861336
Varese,45.782847,8.657526
La Spezia,43.999635,10.018202
Catanzaro,38.662944,16.332415
Modena,44.573072,11.138498
Novara,45.228428,8.798606
Udine,46.010818,13.501646
Catanzaro,38.907926,16.455503
Catania,37.701093,14.896847
Trapani,38.110589,12.490818
Taranto,40.264874,17.238464
Udine,46.051958,13.027328
Firenze,43.747435,10.964841
Catanzaro,38.739182,16.610769
Savona,44.287313,8.353047
Catania,37.385259,15.139198
Milano,45.591403,8.905109
Perugia,43.381997,12.350122
Novara,45.41414,8.520763
Catania,37.462544,14.804196
Mantova,44.910454,10.792236
Bari,41.354401,16.807391
Padova,45.248163,11.848636
Treviso,45.578017,12.01681
Brindisi,40.332556,17.953196
Modena,44.706158,11.130455
Novara,45.243712,8.727393
Venezia,45.417559,12.396981
Bologna,44.58996,11.412786
Bolzano,46.462272,11.356475
Imperia,43.846904,8.06894
Firenze,44.027374,11.513883
Torino,45.312717,7.928549
Bologna,44.340849,11.357968
Torino,44.978911,7.961489
Modena,44.709227,10.838548
Mantova,44.986857,10.887123
Reggio Calabria,38.133664,15.429654
Taranto,40.412064,17.18787
Trento,46.132281,11.06119
Trieste,45.576388,13.811069
Palermo,38.126172,13.410606
Pavia,45.304056,9.277293
Pordenone,46.215039,12.699033
Cremona,44.885915,9.837423
Vicenza,45.656575,11.392361
Savona,44.043255,8.532169
Potenza,40.407662,15.997057
Catania,37.778937,15.257464
Modena,44.431613,10.957713
Padova,45.50257,11.87417
Taranto,40.329862,17.449027
Vicenza,45.28971,11.643813
Arezzo,43.383577,12.011437
Taranto,40.441617,17.449948
Varese,46.008438,8.863625
Firenze,43.741633,11.112318
Terni,42.274466,12.888326
Verona,45.615016,10.765587
Trapani,37.984064,12.413554
Foggia,41.512097,15.570979
Pavia,45.424619,9.115485
Campobasso,41.847919,14.654679
Torino,44.965581,7.777807
Trapani,38.107213,12.261133
Trento,45.882285,11.232915
Campobasso,41.793593,14.729213
Trento,45.876172,11.242649
Pordenone,45.705597,12.482924
Padova,45.291241,11.931662
Napoli,40.594249,14.529075
Bari,40.901455,16.719055
Firenze,43.842991,10.989335
Taranto,40.214368,17.005814
Brindisi,40.766363,17.680906
Parma,44.780644,10.090259
Arezzo,43.539804,11.918543
Treviso,45.546192,12.235226
Arezzo,43.55246,11.710204
Siena,43.594296,11.434976
Verona,45.707252,10.837135
Pisa,43.869633,10.28655
Ancona,43.485427,13.284014
Trento,45.899058,11.399099
Cremona,44.942033,10.011746
Terni,42.691058,12.56693
Vicenza,45.68307,11.557519
Bologna,44.722994,11.351762
Taranto,40.564368,17.419482
Lucca,43.978334,10.566998
Pisa,43.830134,10.338828
Varese,45.740026,9.007426
Messina,38.248423,15.499625
Vicenza,45.346009,11.437092
Savona,44.076042,8.320149
Verona,45.203754,10.790491
Reggio Calabria,38.25483,15.3831
Bologna,44.282757,11.6304
Bari,40.838594,16.687244
Potenza,40.749998,15.918575
Perugia,43.265314,12.208916
Novara,45.276073,8.747837
Milano,45.389375,9.431677
Reggio Calabria,38.083098,15.544378
Lecce,40.08738,18.138728
Bologna,44.776892,11.63486
Catanzaro,38.702618,16.337786
Novara,45.653767,8.48602
Torino,45.282151,7.899715
Modena,44.523672,10.766687
Napoli,40.687362,14.517031
Bari,41.192605,17.110461
Taranto,40.345713,17.495193
Cremona,45.026911,9.759464
Trapani,38.01346,12.799004
Trento,46.188164,11.311459
Udine,46.064042,13.505671
Lecce,40.105575,17.999719
Trieste,45.803604,14.061311
Bolzano,46.793798,11.49815
Firenze,43.886268,11.550507
Cagliari,39.328858,9.29082
Udine,45.788798,13.319927
Vicenza,45.25262,11.577721
Milano,45.517127,9.467488
Lucca,43.648756,10.322196
Treviso,45.426988,12.160182
Bologna,44.791738,11.36668
Savona,44.396677,8.246642
Foggia,41.585683,15.377531
Trento,45.86902,10.979422
Milano,45.629757,9.145624
Perugia,43.206135,12.623951
Perugia,43.069957,12.249285
Pavia,45.284884,9.322847
Lecce,40.581907,18.006865
Venezia,45.214407,12.572411
Palermo,37.867694,13.623547
Bologna,44.262613,11.592373
Trieste,45.811833,14.041468
Pavia,45.14019,8.978898
Palermo,38.391089,13.140513
Napoli,40.955086,14.426701
La Spezia,44.097153,10.08163
Genoa,44.496179,8.985587
Foggia,41.266644,15.700567
Bari,40.947419,16.639358
Savona,44.018795,8.296702
Trento,46.022565,11.218474
Bari,41.202476,17.151258
Pavia,45.088706,9.448321
Torino,45.014141,7.614793
Venezia,45.54204,12.208192
Parma,44.665782,10.375522
Savona,44.178661,8.209305
Firenze,43.583266,11.456029
Lucca,43.896842,10.484731
Parma,44.50661,10.535688
Padova,45.327864,12.056334
Bari,41.188747,16.945821
Messina,37.984807,15.497654
Terni,42.322221,12.356729
Bologna,44.683677,11.346204
Reggio Calabria,38.089168,15.384971
Varese,45.964787,8.944465
Pordenone,46.08045,12.825834
Treviso,45.696271,12.085984
Pavia,45.091865,9.321932
Taranto,40.354491,17.332723
Trapani,38.264812,12.362707
Novara,45.353548,8.919381
Palermo,38.361031,13.097958
Trieste,45.77086,13.75227
Lucca,44.121021,10.37079
Udine,46.206466,13.009287
Ancona,43.333494,13.595667
Pavia,45.311191,9.129478
Cremona,45.329682,9.776064
Palermo,38.185881,13.466323
Venezia,45.334924,12.241068
Milano,45.650646,9.215199
Milano,45.255877,9.137662
Brindisi,40.702198,18.215249
Modena,44.767623,10.957402
Taranto,40.551601,17.435321
Pisa,43.955379,10.350013
La Spezia,44.399622,9.874668
Udine,45.890774,13.497369
Savona,44.101785,8.373882
Pordenone,45.699683,12.860045
Parma,44.83139,10.213123
Cagliari,39.486822,8.980641
Bologna,44.793719,11.210912
Bari,40.935388,16.952485
Padova,45.701604,11.997849
Campobasso,41.405537,14.464333
Modena,44.625861,11.145751
Ravenna,44.584968,12.345452
Napoli,40.804625,14.023691
Arezzo,43.688917,11.807866
Palermo,38.299665,13.26404
Reggio Calabria,38.224997,15.656599
Lecce,40.4896,18.409735
Palermo,38.279282,13.432842
Novara,45.259345,8.808473
Pavia,44.971752,9.026377
Vicenza,45.357408,11.67706
Terni,42.494176,12.76705
Lucca,43.797149,10.360166
Parma,44.506225,10.211641
Siena,43.19841,11.208373
Siena,43.064976,11.102614
Varese,45.584669,8.947786
Ravenna,44.684441,12.256049
Palermo,37.897447,13.631003
Cremona,44.853002,10.097702
Padova,45.231956,11.584725
Siena,43.414772,11.04294
Cagliari,39.317739,8.831536
Bari,41.15301,16.734416
Modena,44.663567,10.694222
Campobasso,41.695698,14.887218
Pisa,43.467674,10.49378
Pisa,43.539725,10.164906
Treviso,45.37396,11.988142
Messina,38.338968,15.839384
Lecce,40.173602,18.359286
Milano,45.343465,8.998577
Milano,45.364683,9.339419
Trento,45.911761,11.164679
Siena,43.278659,11.480996
Modena,44.806381,10.932961
Bari,41.211134,17.127105
Udine,45.982533,13.281091
Trento,45.929051,11.282477
Bologna,44.707123,11.242711
Siena,43.313353,11.172743
Parma,44.895013,10.311249
Trapani,37.745184,12.272036
Taranto,40.196548,17.40523
Bari,40.885603,17.057355
Ravenna,44.460818,12.052884
Treviso,45.883678,12.408498
Savona,44.200082,8.277302
Catanzaro,39.016269,16.785686
Imperia,43.799074,8.018833
Firenze,43.574649,11.270051
Catania,37.794707,15.320161
Padova,45.551981,11.637387
Torino,45.046072,7.840843
Pisa,43.594788,10.160874
Trento,46.140644,11.411973
Imperia,43.657139,7.92743
Pisa,43.841765,10.436811
Catanzaro,39.003862,16.411769
Vicenza,45.751546,11.501395
Trapani,38.273447,12.583143
Messina,38.270733,15.566326
Parma,44.814898,10.491913
Varese,45.747913,8.593619
Foggia,41.58812,15.35273
Reggio Calabria,38.163357,15.697883
Taranto,40.667182,16.991987
Savona,44.238229,8.448544
Venezia,45.154113,12.068774
Siena,43.192605,11.35405
Bologna,44.705279,11.269145
Lecce,40.369997,18.311307
Savona,44.25429,8.572004
Trieste,45.654511,13.728459
Padova,45.602642,12.057145
Campobasso,41.593622,14.709016
Firenze,43.767856,11.39511
Foggia,41.213608,15.77602
Genoa,44.242171,8.781117
Catania,37.563173,14.869121
Venezia,45.236341,12.335511
Napoli,40.565761,14.201298
Bolzano,46.240289,11.39776
Verona,45.331808,10.984506
Catanzaro,38.648037,16.713782
Catania,37.261379,15.10922
Trento,46.279242,11.025869
Modena,44.88935,10.88002
Savona,44.109309,8.253698
Lucca,43.8944,10.761541
Ravenna,44.231358,11.920663
Firenze,44.051787,10.970539
Firenze,43.912675,11.380256
Lecce,40.186935,17.937207
Milano,45.486804,9.221295
Imperia,43.615093,8.099541
Verona,45.277393,11.16901
Perugia,42.863279,12.349939
Trento,46.193483,11.157408
Potenza,40.859338,15.964206
Milano,45.433037,9.03048
Imperia,43.782943,8.138954
Foggia,41.281745,15.400727
Trapani,37.928971,12.36279
Perugia,42.823166,12.678211
Perugia,43.069529,12.359683
Lecce,40.481529,18.300335
Vicenza,45.738472,11.715154
Udine,46.230578,13.077149
Trieste,45.408107,13.73811
Novara,45.633661,8.444692
Terni,42.449772,12.450978
Ravenna,44.382769,12.358542
Varese,45.533273,9.118788
Vicenza,45.368128,11.435319
Trento,46.197585,11.114105
Catania,37.338393,15.132395
Catania,37.450273,15.367333
Genoa,44.534294,9.054694
Udine,46.367237,13.308111
Messina,38.330647,15.282206
Torino,45.124763,7.461925
Perugia,43.292429,12.214667
Torino,44.870056,7.779142
Napoli,40.975097,14.214596
Catanzaro,38.935455,16.819497
Perugia,42.869025,12.550596
Cremona,45.078591,9.891099
Arezzo,43.322936,11.806063
Firenze,43.878247,11.466811
Venezia,45.151413,12.234522
Foggia,41.371696,15.737247
Milano,45.195431,9.143613
Ravenna,44.636181,12.272407
Potenza,40.777249,15.88068
Trieste,45.539705,13.920548
Catania,37.446643,14.81208
Ravenna,44.15452,12.303251
Brindisi,40.923679,17.957417
Perugia,43.360368,12.410843
Messina,38.365514,15.29166
Taranto,40.322137,17.452011
Bologna,44.51003,11.629886
Vicenza,45.54708,11.347395
Genoa,44.13618,9.178774
Padova,45.636523,11.603442
Perugia,42.876238,12.422644
Pavia,45.465908,9.099936
Terni,42.58206,12.654862
Genoa,44.508515,8.993995
Udine,45.953781,12.947752
Cagliari,39.057085,9.329365
Trieste,45.602799,13.673417
Torino,44.820867,7.66334
Varese,45.528864,9.121657
Parma,44.958054,10.366558
Napoli,41.083922,14.277903
Verona,45.194998,10.88608
Novara,45.551551,8.473326
Novara,45.682641,8.415352
Vicenza,45.770983,11.604577
Perugia,43.307386,12.155607
Padova,45.637889,11.825947
Varese,45.732953,8.699905
Catanzaro,38.876467,16.795773
Mantova,45.36245,10.759811
Terni,42.695852,12.515298
Bologna,44.356575,11.073331
Napoli,40.600877,14.509158
Siena,43.615819,11.503745
Reggio Calabria,37.876893,15.588137
Brindisi,40.527286,18.205316
Trapani,38.120632,12.767724
Ravenna,44.266431,12.358174
Novara,45.718258,8.827013
Bari,40.943804,17.110915
Mantova,44.976492,10.997766
Imperia,43.608268,7.857653
Mantova,45.34906,10.966974
Bologna,44.676546,11.183865
Terni,42.755408,12.941919
Parma,44.548765,10.048797
Padova,45.628366,11.933114
Trapani,38.225478,12.673987
Savona,44.450417,8.487889
Bolzano,46.434728,11.57503
Novara,45.511426,8.331475
Lucca,44.035128,10.696844
Treviso,45.809438,12.487215
Trapani,38.278895,12.590299
Trento,45.853932,10.864376
Perugia,43.408833,12.322807
Bologna,44.728034,11.463496
Vicenza,45.31695,11.481743
Arezzo,43.166096,11.728064
Arezzo,43.442199,11.609196
Trapani,38.104034,12.226938
Novara,45.16525,8.861483
Reggio Calabria,38.166909,15.870514
Parma,44.903994,10.074334
Verona,45.548347,10.745156
Savona,44.447933,8.51764
Vicenza,45.397882,11.824929
Taranto,40.60622,17.294469
Pordenone,45.678739,12.591989
Trapani,38.309296,12.714075
Imperia,44.09679,8.196752
Pavia,45.13596,9.265601
Foggia,41.573002,15.655822
Bari,41.19738,16.886097
Taranto,40.513451,17.123052
Foggia,41.541377,15.735832
Firenze,44.055693,11391
Trento,46.270267,10.822081
Imperia,43.604944,8.026128
Cagliari,39.161459,9.315414
Terni,42.329131,12.931306
Cremona,45.296042,9.997586
Trapani,38.235962,12.439967
Savona,44.5417,8.626764
Imperia,43.852085,8.061937
Bari,41.127017,16.597989
Pordenone,46.066921,12.518063
Taranto,40.643165,17.53561
Siena,43.617747,11.478935
Trento,45.839452,11.145478
Cremona,45.148664,9.867139
Lucca,43.928175,10.378517
Udine,45.888578,13.198121
Parma,44.608749,10.201242
Siena,43.218095,11.444503
Bolzano,46.750163,11.211959
Reggio Calabria,38.093795,15.844624
Reggio Calabria,38.375728,15.393203
Reggio Calabria,38.327405,15.930467
Mantova,45.03839,11.038091
Brindisi,40.817559,17.772216
Bolzano,46.517916,11.482172
Potenza,40.47183,15.506655
Trapani,38.089875,12.57395
Venezia,45.272074,12.563009
Genoa,44.28194,8.831002
Venezia,45.476821,12.370957
Taranto,40.53789,17.18917
Mantova,45.028472,11.031162
Trento,46.044281,11.132664
Cagliari,39.137182,9.380317
Treviso,45.376227,11.952679
Napoli,40.990612,14.357926
Parma,44.998213,10.367287
Verona,45.407757,10.92091
Padova,45.366636,12.101157
Messina,38.343019,15.274896
Foggia,41.287121,15.693205
Udine,45.796152,12.959083
Trapani,38.100705,12.602255
Pordenone,46.03453,12.832938
Ravenna,44.520438,11.979378
Campobasso,41.796256,14.429657
Cremona,45.368845,9.854729
Pordenone,45.859933,12.501555
Mantova,45.080664,10.513241
Trapani,37.717726,12.795942
Reggio Calabria,37.946449,15.810307
Reggio Calabria,37.996713,15.494814
Ancona,43.496915,13.562041
Parma,44.926166,10.160239
Novara,45.7398,8.387444
Campobasso,41.829827,14.627707
Pordenone,46.171511,12.415457
Verona,45.322876,11.053298
Trieste,45.392168,13.488079
Novara,45.265571,8.444586
Siena,43.07265,11.376944
Firenze,43.750034,10.964519
Novara,45.66029,8.651104
Catania,37.21314,15.075509
Bari,41.306975,16.640221
Pavia,45.396164,9.389623
Brindisi,40.446664,17.997377
Trento,46.355612,11.373872
Verona,45.666072,11.009426
Pisa,43.853372,10.197633
Trento,46.184158,10.858334
Parma,44.789461,10.452354
Genoa,44.657912,8.741586
Bolzano,46.681795,11.356035
Venezia,45.454717,12.347189
Ravenna,44.599301,12.232898
Bologna,44.665416,11.376358
La Spezia,44.189158,10.086332
Ancona,43.696696,13.669585
La Spezia,43.811645,10.108615
Savona,44.555165,8.342311
Venezia,45.670312,12.385738
Foggia,41.358841,15.749937
Potenza,40.926192,15.902359
Ravenna,44.22456,12.332744
Milano,45.714463,9.185004
Ravenna,44.277239,12.480659
Parma,44.512255,10.253566
Treviso,45.914144,12.084538
Savona,44.451871,8.316678
Ancona,43.588638,13.731564
Foggia,41.522471,15.347455
Firenze,44.003159,11.187423
Pavia,45.219233,9.191502
Taranto,40.314174,17.118337
Cagliari,39.260822,8.916292
Potenza,40.859974,15.891272
Cremona,44.951028,9.910853
Udine,46.268547,13.472576
Savona,44.02881,8.548976
Cagliari,39.316099,9.165937
Catanzaro,39.173806,16.858062
Imperia,43.884616,8.276062
Pisa,43.735688,10.495013
Modena,44.846808,10.736648
Arezzo,43.567896,12.028201
Pisa,43.939801,10.251637
Cremona,45.414047,10.065012
Trento,46.246222,11.327558
Potenza,40.832233,15.657538
Bologna,44.336264,11.169286
Pavia,45.166017,9.432974
Milano,45.750855,9.452969
Bologna,44.698867,11.517102
Novara,45.291749,8.667161
Mantova,45.434162,10.993873
Trento,45.790125,11.215117
Parma,45.02854,10.366293
Catanzaro,38.855164,16.712477
Ancona,43.520221,13.34295
Ancona,43.892854,13.591197
Verona,45.277117,10.702694
Firenze,43.707406,11.164063
Reggio Calabria,38.331833,15.791779
Ancona,43.652526,13.45576
Perugia,42.952623,12.184432
Vicenza,45.421348,11.315835
Milano,45.644375,8.904072
Taranto,40.684135,17.295712
Imperia,44.18482,8.323617
Napoli,41.14493,14.42758
Siena,43.142355,11.376657
Padova,45.252849,11.799365
Siena,43.4853,11.532011
Potenza,40.790168,15.805315
Savona,44.395128,8.775277
Campobasso,41.585043,14.577219
Modena,44.350565,11.059593
Palermo,38.070418,13.162179
Padova,45.562766,11.660891
Verona,45.524636,10.749374
Terni,42.441148,12.925367
Bologna,44.280279,11.057318
Novara,45.710307,8.634826
Taranto,40.760374,17.070333
Siena,43.543901,11.213037
Cremona,44.980053,10.19252
Cagliari,39.396972,9.385861
Ravenna,44.392687,12.252734
Treviso,45.685149,12.499855
Catanzaro,38.789239,16.500566
Varese,45.669677,8.735265
Palermo,38.290012,13.218024
Napoli,40.823298,14.015806
Padova,45.448343,11.670499
Catania,37.263665,14.827154
Imperia,44.074894,7.942697
Firenze,43.716073,11.290247
Trento,45.793673,10.956797
Catanzaro,38.828696,16.428475
