ID,sports,tvsports,exercise,dining,art,hiking,gaming,clubbing,reading,tv,theater,movies,music,shopping,yoga,sports_partner,tvsports_partner,exercise_partner,dining_partner,art_partner,hiking_partner,gaming_partner,clubbing_partner,reading_partner,tv_partner,theater_partner,movies_partner,music_partner,shopping_partner,yoga_partner,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,attractive,sincere,intelligence,funny,ambition,age,age_o,age_flag,age_radius,longitude,latitude,distance_km,interest_flag,gender,gender_text,gender_partner,gender_partner_him,gender_partner_her,gender_partner_them,gender_partner_text
2635,6.0,7.0,3.0,4.0,4.0,5.0,3.0,6.0,7.0,7.0,6.0,6.0,7.0,3.0,3.0,8.0,6.0,7.0,4.0,6.0,3.0,7.0,8.0,2.0,8.0,5.0,2.0,4.0,7.0,2.0,2.0,2.0,3.0,3.0,2.0,6.0,8.0,7.0,4.0,6.0,20,19,1,36,8.650927,44.603883,90,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2636,4.0,7.0,6.0,7.0,5.0,7.0,4.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,7.0,3.0,7.0,6.0,6.0,5.0,7.0,4.0,6.0,6.0,8.0,6.0,6.0,6.0,8.0,7.0,2.0,2.0,4.0,2.0,2.0,7.0,8.0,7.0,7.0,7.0,25,25,1,5,8.702986,45.842779,70,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2637,4.0,3.0,6.0,6.0,6.0,2.0,3.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,5.0,3.0,5.0,5.0,7.0,4.0,2.0,6.0,3.0,6.0,6.0,5.0,4.0,7.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,7.0,8.0,8.0,7.0,8.0,25,27,0,0,17.804506,40.914491,20,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2638,7.0,4.0,4.0,7.0,5.0,4.0,3.0,7.0,4.0,3.0,6.0,7.0,6.0,3.0,2.0,7.0,4.0,3.0,6.0,5.0,4.0,3.0,8.0,4.0,3.0,6.0,7.0,6.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,7.0,6.0,5.0,7.0,29,28,0,0,15.59422,40.502824,60,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2639,4.0,3.0,6.0,6.0,6.0,2.0,3.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,8.0,6.0,8.0,6.0,4.0,6.0,4.0,6.0,5.0,7.0,6.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,7.0,8.0,8.0,7.0,8.0,25,24,1,39,12.164303,45.194111,90,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2640,4.0,4.0,5.0,7.0,7.0,7.0,2.0,6.0,7.0,6.0,7.0,7.0,6.0,2.0,7.0,3.0,3.0,4.0,6.0,8.0,7.0,2.0,7.0,7.0,6.0,7.0,7.0,6.0,2.0,7.0,1.0,3.0,3.0,3.0,2.0,6.0,8.0,6.0,7.0,3.0,34,27,0,0,18.140843,40.6097,80,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2641,4.0,4.0,4.0,6.0,6.0,2.0,6.0,8.0,7.0,6.0,6.0,7.0,7.0,5.0,6.0,7.0,6.0,7.0,6.0,6.0,2.0,4.0,9.0,6.0,8.0,7.0,6.0,8.0,8.0,7.0,2.0,2.0,3.0,2.0,2.0,5.0,6.0,5.0,5.0,4.0,23,28,0,0,7.939388,44.87238,50,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2642,8.0,5.0,3.0,7.0,5.0,6.0,4.0,5.0,7.0,3.0,6.0,6.0,6.0,3.0,3.0,7.0,2.0,1.0,7.0,5.0,4.0,6.0,8.0,3.0,2.0,7.0,3.0,6.0,5.0,6.0,2.0,2.0,2.0,3.0,2.0,4.0,7.0,6.0,6.0,6.0,27,33,1,70,8.874765,45.217597,80,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2643,7.0,4.0,5.0,7.0,8.0,8.0,3.0,7.0,7.0,2.0,7.0,7.0,8.0,3.0,7.0,7.0,3.0,4.0,7.0,8.0,8.0,3.0,8.0,7.0,2.0,7.0,7.0,8.0,3.0,7.0,2.0,2.0,3.0,2.0,2.0,3.0,7.0,1.0,7.0,8.0,31,27,0,0,9.106267,45.366517,30,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2644,8.0,4.0,5.0,6.0,8.0,6.0,3.0,7.0,4.0,2.0,5.0,6.0,7.0,6.0,2.0,8.0,3.0,4.0,6.0,9.0,6.0,3.0,8.0,4.0,2.0,5.0,6.0,8.0,6.0,2.0,2.0,1.0,3.0,2.0,2.0,6.0,6.0,2.0,8.0,8.0,24,23,0,0,17.452011,40.322137,80,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2645,4.0,7.0,2.0,3.0,7.0,4.0,2.0,5.0,7.0,3.0,2.0,3.0,8.0,2.0,2.0,4.0,7.0,1.0,2.0,8.0,4.0,2.0,5.0,7.0,3.0,2.0,3.0,9.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,6.0,8.0,7.0,5.0,4.0,23,29,1,12,8.920106,45.282156,80,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2646,7.0,4.0,6.0,6.0,7.0,7.0,3.0,6.0,7.0,7.0,5.0,7.0,8.0,7.0,6.0,8.0,3.0,6.0,6.0,8.0,7.0,3.0,7.0,6.0,7.0,5.0,7.0,8.0,7.0,6.0,2.0,3.0,2.0,2.0,2.0,7.0,8.0,5.0,6.0,7.0,25,32,0,0,16.866375,39.10747,80,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2647,5.0,4.0,5.0,4.0,7.0,7.0,2.0,6.0,4.0,2.0,4.0,8.0,6.0,3.0,6.0,5.0,4.0,4.0,3.0,8.0,7.0,2.0,7.0,4.0,2.0,4.0,8.0,6.0,3.0,6.0,2.0,2.0,3.0,3.0,1.0,7.0,7.0,6.0,5.0,3.0,28,28,0,0,11.886945,43.384597,100,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2648,7.0,2.0,5.0,4.0,6.0,5.0,4.0,3.0,8.0,3.0,6.0,8.0,7.0,3.0,3.0,8.0,2.0,4.0,4.0,6.0,5.0,4.0,3.0,8.0,3.0,6.0,8.0,8.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,8.0,4.0,6.0,5.0,25,26,0,0,18.140249,40.862947,30,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2649,4.0,3.0,8.0,7.0,6.0,4.0,3.0,3.0,7.0,6.0,5.0,6.0,6.0,4.0,3.0,4.0,2.0,8.0,6.0,6.0,4.0,3.0,3.0,6.0,6.0,5.0,6.0,7.0,5.0,3.0,1.0,2.0,3.0,2.0,3.0,6.0,8.0,6.0,6.0,7.0,24,30,1,76,12.65179,45.858962,40,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2650,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,4.0,6.0,3.0,5.0,4.0,6.0,3.0,3.0,6.0,2.0,7.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,7.0,7.0,8.0,7.0,7.0,27,25,1,17,15.826362,38.182332,0,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2651,7.0,2.0,7.0,7.0,7.0,7.0,2.0,8.0,7.0,6.0,6.0,7.0,7.0,7.0,2.0,8.0,2.0,7.0,6.0,8.0,7.0,2.0,8.0,7.0,6.0,6.0,7.0,8.0,7.0,2.0,2.0,2.0,3.0,3.0,2.0,6.0,8.0,7.0,6.0,7.0,27,29,0,0,10.866679,45.259511,60,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2652,7.0,8.0,6.0,4.0,6.0,2.0,4.0,6.0,7.0,6.0,6.0,4.0,6.0,3.0,2.0,8.0,8.0,5.0,4.0,7.0,2.0,4.0,6.0,7.0,6.0,6.0,4.0,6.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,7.0,2.0,5.0,2.0,24,22,1,53,13.291966,45.932828,100,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"he.him,she,her"
2653,5.0,6.0,3.0,6.0,4.0,4.0,3.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,2.0,5.0,6.0,3.0,6.0,4.0,4.0,3.0,8.0,6.0,7.0,7.0,7.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,8.0,6.0,7.0,8.0,27,24,0,0,12.322807,43.408833,60,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2654,6.0,2.0,4.0,5.0,6.0,6.0,2.0,4.0,7.0,2.0,7.0,5.0,6.0,5.0,2.0,3.0,6.0,1.0,6.0,3.0,2.0,4.0,4.0,3.0,6.0,5.0,7.0,6.0,7.0,7.0,2.0,3.0,3.0,2.0,2.0,7.0,6.0,7.0,6.0,5.0,26,27,1,12,7.598214,45.108794,10,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2655,9.0,7.0,7.0,6.0,5.0,2.0,3.0,5.0,3.0,7.0,6.0,5.0,6.0,8.0,6.0,3.0,2.0,5.0,4.0,6.0,5.0,4.0,5.0,7.0,8.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,7.0,7.0,9.0,6.0,8.0,23,28,1,4,9.759464,45.026911,30,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2656,7.0,3.0,2.0,7.0,7.0,7.0,3.0,8.0,6.0,2.0,7.0,7.0,6.0,3.0,3.0,2.0,4.0,3.0,3.0,5.0,7.0,4.0,5.0,1.0,4.0,4.0,7.0,7.0,6.0,6.0,1.0,2.0,4.0,2.0,2.0,5.0,8.0,5.0,6.0,6.0,27,22,1,23,13.561812,45.675035,10,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2657,5.0,3.0,7.0,7.0,8.0,3.0,3.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,8.0,7.0,7.0,2.0,6.0,2.0,3.0,8.0,4.0,8.0,4.0,5.0,4.0,3.0,7.0,2.0,3.0,2.0,2.0,2.0,7.0,8.0,8.0,6.0,8.0,21,36,0,0,16.701453,40.910374,70,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2658,7.0,7.0,7.0,4.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,4.0,7.0,8.0,6.0,7.0,4.0,7.0,6.0,6.0,8.0,7.0,6.0,6.0,7.0,8.0,5.0,7.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,6.0,8.0,27,23,0,0,10.989436,44.449771,70,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2659,9.0,3.0,6.0,7.0,6.0,8.0,6.0,5.0,3.0,4.0,5.0,7.0,4.0,6.0,8.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,8.0,5.0,8.0,4.0,6.0,6.0,6.0,4.0,2.0,2.0,2.0,3.0,2.0,5.0,7.0,6.0,8.0,8.0,29,24,0,0,13.184394,46.045853,30,0,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2660,7.0,7.0,6.0,5.0,6.0,8.0,3.0,6.0,6.0,3.0,7.0,7.0,7.0,4.0,2.0,8.0,6.0,6.0,5.0,6.0,8.0,3.0,7.0,6.0,3.0,7.0,7.0,8.0,4.0,2.0,1.0,5.0,2.0,2.0,2.0,4.0,8.0,7.0,5.0,6.0,34,28,1,81,12.214132,44.134722,30,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2661,5.0,4.0,7.0,5.0,7.0,5.0,2.0,3.0,8.0,2.0,7.0,7.0,4.0,6.0,3.0,5.0,3.0,7.0,5.0,8.0,5.0,2.0,3.0,8.0,2.0,7.0,7.0,4.0,6.0,3.0,1.0,2.0,5.0,3.0,1.0,5.0,7.0,8.0,6.0,6.0,24,26,0,0,15.411552,41.682647,10,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2662,9.0,9.0,8.0,5.0,2.0,4.0,3.0,5.0,4.0,8.0,7.0,7.0,7.0,5.0,4.0,9.0,8.0,8.0,5.0,3.0,4.0,3.0,5.0,3.0,8.0,7.0,7.0,8.0,6.0,4.0,1.0,3.0,2.0,3.0,2.0,4.0,7.0,7.0,3.0,7.0,22,30,0,0,15.920123,38.120752,30,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"he.him,she,her"
2663,5.0,7.0,4.0,2.0,2.0,7.0,5.0,3.0,2.0,3.0,4.0,6.0,3.0,3.0,3.0,2.0,7.0,4.0,3.0,4.0,2.0,4.0,8.0,6.0,4.0,3.0,4.0,6.0,8.0,7.0,3.0,2.0,3.0,2.0,2.0,8.0,6.0,7.0,6.0,7.0,29,30,1,38,11.404017,45.383281,80,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2664,7.0,4.0,6.0,8.0,7.0,7.0,5.0,6.0,4.0,6.0,7.0,7.0,7.0,4.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,5.0,6.0,4.0,6.0,7.0,7.0,8.0,5.0,4.0,1.0,3.0,3.0,2.0,2.0,5.0,8.0,8.0,5.0,4.0,22,27,0,0,7.975517,43.867187,10,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2665,9.0,2.0,7.0,6.0,7.0,2.0,2.0,5.0,7.0,2.0,7.0,7.0,6.0,7.0,8.0,3.0,2.0,1.0,7.0,6.0,2.0,3.0,3.0,2.0,6.0,5.0,2.0,6.0,8.0,2.0,1.0,2.0,3.0,3.0,2.0,5.0,8.0,9.0,6.0,7.0,28,25,1,84,11.211147,45.510418,0,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2666,8.0,2.0,8.0,5.0,6.0,4.0,5.0,6.0,8.0,2.0,7.0,6.0,7.0,5.0,8.0,8.0,2.0,8.0,5.0,7.0,4.0,5.0,6.0,8.0,2.0,7.0,6.0,8.0,6.0,8.0,2.0,2.0,3.0,1.0,2.0,8.0,6.0,5.0,8.0,8.0,21,25,0,0,13.809566,45.463365,60,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2667,4.0,6.0,5.0,7.0,8.0,6.0,3.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,6.0,3.0,2.0,2.0,6.0,6.0,8.0,6.0,3.0,5.0,6.0,3.0,4.0,6.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,8.0,8.0,8.0,7.0,8.0,22,24,1,78,10.687593,45.434701,70,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2668,8.0,8.0,7.0,7.0,7.0,5.0,4.0,6.0,6.0,6.0,6.0,7.0,6.0,4.0,4.0,8.0,8.0,7.0,6.0,8.0,5.0,4.0,7.0,6.0,6.0,6.0,7.0,6.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,6.0,5.0,4.0,5.0,28,29,0,0,10.440793,45.051289,80,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2669,9.0,2.0,8.0,7.0,6.0,8.0,2.0,4.0,7.0,2.0,4.0,4.0,7.0,2.0,9.0,6.0,4.0,7.0,7.0,8.0,4.0,7.0,3.0,5.0,7.0,6.0,6.0,5.0,8.0,7.0,2.0,2.0,3.0,3.0,3.0,6.0,8.0,7.0,5.0,8.0,28,28,0,0,16.336605,38.809085,80,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"he.him,she,her"
2670,9.0,8.0,7.0,8.0,7.0,6.0,7.0,8.0,4.0,9.0,7.0,8.0,8.0,7.0,6.0,7.0,4.0,3.0,5.0,6.0,6.0,3.0,9.0,7.0,7.0,4.0,3.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,6.0,7.0,7.0,5.0,7.0,29,25,0,0,9.955825,44.164492,30,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2671,2.0,2.0,2.0,7.0,8.0,2.0,2.0,8.0,7.0,6.0,7.0,8.0,8.0,5.0,2.0,2.0,8.0,5.0,6.0,2.0,2.0,6.0,8.0,6.0,8.0,4.0,6.0,6.0,6.0,8.0,2.0,2.0,3.0,2.0,2.0,8.0,8.0,8.0,8.0,3.0,26,27,1,87,12.419652,45.398354,20,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2672,7.0,4.0,6.0,7.0,6.0,4.0,3.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,8.0,3.0,6.0,6.0,7.0,4.0,3.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,2.0,3.0,2.0,2.0,6.0,8.0,7.0,6.0,8.0,25,24,1,57,18.033408,40.22157,0,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2673,7.0,3.0,2.0,7.0,6.0,6.0,4.0,7.0,5.0,5.0,6.0,5.0,6.0,7.0,3.0,8.0,2.0,1.0,7.0,6.0,6.0,4.0,8.0,5.0,5.0,6.0,5.0,6.0,7.0,3.0,2.0,2.0,3.0,2.0,2.0,6.0,6.0,8.0,6.0,7.0,30,21,1,1,15.379158,41.423215,60,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2674,9.0,5.0,8.0,7.0,8.0,3.0,2.0,8.0,7.0,5.0,5.0,4.0,6.0,9.0,7.0,2.0,6.0,4.0,5.0,4.0,6.0,7.0,5.0,3.0,3.0,6.0,4.0,4.0,8.0,8.0,2.0,2.0,2.0,2.0,2.0,8.0,5.0,8.0,8.0,8.0,26,28,0,0,12.011437,43.383577,20,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2675,5.0,5.0,6.0,7.0,7.0,3.0,3.0,8.0,7.0,2.0,7.0,6.0,8.0,9.0,9.0,7.0,8.0,4.0,4.0,3.0,6.0,6.0,5.0,7.0,7.0,6.0,2.0,5.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,6.0,8.0,8.0,7.0,8.0,22,28,1,61,16.585559,40.937704,80,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2676,4.0,4.0,3.0,7.0,8.0,8.0,2.0,4.0,8.0,6.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,3.0,1.0,8.0,3.0,7.0,6.0,6.0,5.0,7.0,5.0,4.0,8.0,6.0,2.0,2.0,2.0,3.0,2.0,3.0,6.0,6.0,6.0,6.0,26,31,1,15,10.958479,43.863694,80,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2677,6.0,4.0,5.0,5.0,6.0,6.0,4.0,4.0,5.0,6.0,4.0,6.0,6.0,4.0,2.0,6.0,3.0,4.0,5.0,6.0,6.0,4.0,4.0,5.0,6.0,4.0,6.0,6.0,5.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,6.0,6.0,6.0,4.0,27,27,0,0,11.610791,45.358058,100,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2678,3.0,3.0,3.0,7.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,4.0,4.0,6.0,5.0,5.0,3.0,7.0,7.0,5.0,1.0,6.0,7.0,6.0,4.0,6.0,7.0,1.0,2.0,4.0,2.0,2.0,4.0,7.0,5.0,5.0,7.0,21,30,1,26,11.648885,43.371258,40,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2679,5.0,3.0,7.0,7.0,8.0,3.0,3.0,6.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,5.0,2.0,7.0,6.0,9.0,3.0,3.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,2.0,3.0,2.0,2.0,2.0,7.0,8.0,8.0,6.0,8.0,21,32,1,97,11.642699,46.79104,40,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2680,8.0,7.0,8.0,8.0,8.0,5.0,6.0,2.0,7.0,8.0,8.0,8.0,7.0,9.0,7.0,8.0,7.0,1.0,6.0,5.0,2.0,6.0,4.0,4.0,8.0,6.0,7.0,5.0,7.0,7.0,2.0,2.0,3.0,2.0,2.0,6.0,8.0,8.0,7.0,8.0,28,27,0,0,9.874668,44.399622,20,0,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2681,7.0,6.0,6.0,7.0,6.0,4.0,6.0,7.0,7.0,8.0,6.0,7.0,6.0,8.0,4.0,8.0,6.0,5.0,5.0,6.0,6.0,6.0,9.0,6.0,6.0,5.0,2.0,8.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,8.0,8.0,7.0,8.0,8.0,24,24,1,43,12.107437,43.001484,100,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2682,7.0,4.0,6.0,7.0,7.0,7.0,4.0,6.0,7.0,3.0,6.0,4.0,6.0,6.0,4.0,3.0,6.0,3.0,1.0,5.0,4.0,5.0,8.0,1.0,6.0,4.0,5.0,7.0,5.0,7.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,6.0,6.0,5.0,23,26,1,6,7.831648,45.269818,30,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2683,6.0,2.0,4.0,8.0,7.0,4.0,6.0,6.0,7.0,6.0,5.0,8.0,8.0,7.0,4.0,6.0,2.0,3.0,8.0,8.0,4.0,6.0,6.0,7.0,6.0,5.0,8.0,8.0,7.0,4.0,2.0,2.0,3.0,2.0,2.0,6.0,7.0,8.0,7.0,6.0,24,32,0,0,7.583108,45.168732,20,1,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2684,7.0,3.0,6.0,8.0,2.0,6.0,4.0,7.0,2.0,8.0,7.0,8.0,8.0,9.0,3.0,7.0,2.0,6.0,8.0,3.0,6.0,4.0,8.0,2.0,8.0,7.0,8.0,9.0,9.0,3.0,3.0,2.0,3.0,2.0,2.0,7.0,2.0,6.0,6.0,7.0,23,27,1,27,16.628685,38.787175,10,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2685,7.0,7.0,6.0,7.0,8.0,6.0,7.0,8.0,5.0,6.0,7.0,7.0,7.0,6.0,5.0,8.0,6.0,7.0,5.0,6.0,6.0,4.0,8.0,2.0,2.0,4.0,4.0,8.0,6.0,3.0,2.0,2.0,3.0,3.0,3.0,5.0,7.0,7.0,7.0,8.0,28,27,0,0,14.280752,40.842241,20,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2686,9.0,9.0,6.0,7.0,4.0,4.0,3.0,8.0,3.0,9.0,5.0,8.0,8.0,8.0,4.0,9.0,8.0,6.0,6.0,4.0,4.0,3.0,8.0,2.0,9.0,5.0,8.0,9.0,8.0,4.0,3.0,3.0,1.0,3.0,1.0,7.0,8.0,8.0,7.0,7.0,23,28,0,0,11.851912,45.564063,20,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2687,7.0,6.0,8.0,7.0,5.0,2.0,6.0,6.0,7.0,6.0,3.0,7.0,4.0,8.0,3.0,8.0,6.0,8.0,7.0,5.0,2.0,6.0,7.0,7.0,6.0,3.0,7.0,4.0,8.0,3.0,2.0,2.0,3.0,3.0,2.0,6.0,7.0,8.0,7.0,8.0,26,22,0,0,15.77602,41.213608,80,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2688,9.0,6.0,7.0,7.0,3.0,8.0,6.0,8.0,5.0,7.0,4.0,8.0,6.0,6.0,2.0,7.0,6.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,7.0,7.0,4.0,6.0,3.0,2.0,1.0,2.0,4.0,2.0,8.0,8.0,8.0,7.0,8.0,23,25,1,63,15.49908,41.629395,90,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2689,7.0,7.0,7.0,6.0,3.0,5.0,2.0,7.0,6.0,4.0,6.0,7.0,6.0,3.0,7.0,8.0,7.0,7.0,6.0,3.0,5.0,2.0,8.0,6.0,4.0,6.0,7.0,7.0,3.0,7.0,3.0,2.0,2.0,3.0,1.0,7.0,7.0,7.0,6.0,7.0,39,23,0,0,12.480135,43.061017,60,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2690,6.0,6.0,6.0,8.0,7.0,3.0,3.0,6.0,8.0,8.0,8.0,8.0,8.0,9.0,2.0,6.0,6.0,6.0,8.0,8.0,3.0,3.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,2.0,2.0,1.0,3.0,3.0,2.0,6.0,8.0,8.0,7.0,6.0,22,27,0,0,12.198425,45.530223,60,1,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2691,4.0,7.0,4.0,5.0,6.0,8.0,3.0,2.0,7.0,4.0,6.0,6.0,8.0,4.0,9.0,4.0,6.0,3.0,5.0,7.0,8.0,3.0,3.0,7.0,4.0,6.0,6.0,8.0,5.0,9.0,2.0,2.0,2.0,3.0,2.0,6.0,8.0,8.0,5.0,3.0,34,27,1,3,13.572925,45.784796,50,1,2,"she,her","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2692,7.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,5.0,5.0,6.0,7.0,6.0,6.0,6.0,5.0,8.0,3.0,8.0,2.0,6.0,5.0,8.0,8.0,2.0,2.0,2.0,2.0,2.0,7.0,8.0,8.0,7.0,8.0,25,24,1,82,12.272036,37.745184,50,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2693,8.0,6.0,8.0,6.0,7.0,2.0,3.0,8.0,7.0,5.0,7.0,7.0,8.0,6.0,5.0,8.0,6.0,8.0,6.0,8.0,2.0,3.0,8.0,7.0,5.0,7.0,7.0,8.0,6.0,5.0,2.0,2.0,3.0,3.0,1.0,6.0,8.0,7.0,6.0,7.0,30,23,0,0,8.217534,43.900475,60,1,1,"he,him","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2694,8.0,3.0,7.0,7.0,2.0,5.0,2.0,6.0,5.0,8.0,2.0,8.0,8.0,7.0,2.0,4.0,8.0,3.0,2.0,7.0,2.0,4.0,8.0,3.0,4.0,7.0,7.0,4.0,6.0,3.0,2.0,2.0,3.0,2.0,2.0,5.0,7.0,7.0,6.0,6.0,21,22,0,0,8.689321,44.190185,90,0,2,"she,her","[1.0, 0.0, 0.0]",1,0,0,"he,him"
2695,7.0,7.0,8.0,2.0,6.0,6.0,3.0,6.0,2.0,7.0,2.0,8.0,4.0,5.0,6.0,3.0,7.0,3.0,6.0,4.0,2.0,3.0,7.0,6.0,3.0,6.0,4.0,5.0,5.0,4.0,3.0,2.0,2.0,3.0,1.0,7.0,6.0,8.0,6.0,6.0,26,22,1,81,15.695209,37.962203,50,0,1,"he,him","[0.0, 1.0, 0.0]",0,1,0,"she,her"
2696,7.0,4.0,7.0,5.0,4.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,8.0,4.0,7.0,5.0,4.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,3.0,3.0,2.0,2.0,1.0,5.0,8.0,5.0,8.0,8.0,29,35,0,0,9.04041,45.572539,40,1,1,"he,him","[1.0, 1.0, 1.0]",1,1,1,"he,him,she,her,they,them"
